FID;Shape *;AU_Unidad;Tramo;T1;T2;T3;T4;T5;T6;T7;T8;T9;sector;km2;Franja;F1;F2;F3;F4;nearX;nearY;COUNT_AVEN;LINK_2010;RC_DistAU;RCD_AUInv;RC_DistAV;RC_DistSb;RC_DistEV;RC_DistAc;RCD_ACInv;RC_PCol_H;LINK__2011;DENS10;POB10;VARON;MUJER;VIV10;HOG10;NBI10;NBI_H10;NO_VIV10;Z_NBI10;Z_BARON;Z_MUJER;Z_NBIH10;Z_NEDU10;Z_DESO10;Z_OCUP10;Z_INMI10;Z_NTEN10;NO_EDU10;DESOC10;OCUP10;INMIG10;NO_TEN10;HA_RC;MENOR17;PEA65;ADULTMAY;Z_MENOR17;Z_PEA65;Z_ADULTMAY;VIV1HOG;VIVMAS1HOG;NBI10_HA;INMIG10_HA;NO_TEN10_HA
1881;Point;1932;3;0;0;1;0;0;0;0;0;0;NORTE;0,016553;4;0;0;0;1;105612,7588;101583,9325;1;20031805;1111,738492;0,000899492;55,220646;243,057413;214,86093;1111,738492;0,000899492;3;20031805;238,554217;396;179;217;209;171;16,0056;4,0014;16,0094;0,040418;0,45202;0,54798;0,0234;0,034121;0,0349;0,6538;0,1338;0,0877;13,511809;13,8204;258,9048;52,9848;14,9967;1,656087;68;253;75;0,171717;0,638889;0,189394;167;2;9,664709644;31,99397133;9,055502519
1882;Point;1933;3;0;0;1;0;0;0;0;0;0;NORTE;0;4;0;0;0;1;105679,4499;101644,231;1;20031805;1163,694989;0,000859332;0,00467;320,744156;295,494809;1163,694989;0,000859332;3;20031805;238,554217;396;179;217;209;171;16,0056;4,0014;16,0094;0,040418;0,45202;0,54798;0,0234;0,034121;0,0349;0,6538;0,1338;0,0877;13,511809;13,8204;258,9048;52,9848;14,9967;1,656087;68;253;75;0,171717;0,638889;0,189394;167;2;9,664709644;31,99397133;9,055502519
919;Point;969;5;0;0;0;0;1;0;0;0;0;NORTE;0,019255;3;0;0;1;0;103353,128;100548,9605;3;20051802;494,588673;0,002021882;55,373298;299,483078;777,858283;623,800401;0,001603077;1;20051802;206,422018;900;407;493;382;375;37,9875;1,9875;37,0158;0,042208;0,452222;0,547778;0,0053;0,036782;0,037;0,7141;0,0733;0,08;33,103449;33,3;642,69;65,97;30;4,36251;172;600;128;0,191111;0,666667;0,142222;285;34;8,707716429;15,12202837;6,876775068
926;Point;976;5;0;0;0;0;1;0;0;0;0;NORTE;0,024317;3;0;0;1;0;103474,5745;100562,1097;1;20051802;489,390196;0,002043359;90,672622;337,221949;845,562868;582,189739;0,001717653;0;20051802;206,422018;900;407;493;382;375;37,9875;1,9875;37,0158;0,042208;0,452222;0,547778;0,0053;0,036782;0,037;0,7141;0,0733;0,08;33,103449;33,3;642,69;65,97;30;4,36251;172;600;128;0,191111;0,666667;0,142222;285;34;8,707716429;15,12202837;6,876775068
365;Point;366;4;0;0;0;1;0;0;0;0;0;SUR;0,020016;1;1;0;0;0;105813,0878;99309,4153;3;20040707;1032,833049;0,000968211;67,040951;94,212458;374,072164;1032,833049;0,000968211;3;20040707;210,455764;785;355;430;375;314;7,0022;1,0048;4,9875;0,00892;0,452229;0,547771;0,0032;0,034166;0,0443;0,6991;0,1134;0,1242;26,819972;34,7755;548,7935;89,019;38,9988;3,724126;158;519;108;0,201274;0,661146;0,13758;310;2;1,880226394;23,90332658;10,47193355
409;Point;410;4;0;0;0;1;0;0;0;0;0;SUR;0,017273;1;1;0;0;0;105778,9821;99428,5676;1;20040707;913,422924;0,001094783;73,977165;193,665038;425,098696;913,422924;0,001094783;1;20040707;210,455764;785;355;430;375;314;7,0022;1,0048;4,9875;0,00892;0,452229;0,547771;0,0032;0,034166;0,0443;0,6991;0,1134;0,1242;26,819972;34,7755;548,7935;89,019;38,9988;3,724126;158;519;108;0,201274;0,661146;0,13758;310;2;1,880226394;23,90332658;10,47193355
873;Point;923;4;0;0;0;1;0;0;0;0;0;NORTE;0,012643;3;0;0;1;0;104390,6367;100482,4664;2;20051908;259,886468;0,003847834;48,271552;51,44212;285,171175;337,361629;0,002964178;1;20051908;399,134199;922;417;505;484;429;3,9897;3,003;1,0164;0,004327;0,452278;0,547722;0,007;0,023411;0,0422;0,6566;0,0889;0,1212;21,585283;38,9084;605,3852;81,9658;51,9948;2,30545;121;599;202;0,131236;0,649675;0,219089;398;8;1,730551519;35,55305906;22,55299399
881;Point;931;4;0;0;0;1;0;0;0;0;0;NORTE;0,010405;3;0;0;1;0;104505,9951;100500,6079;1;20051908;259,841873;0,003848494;50,517256;143,132012;201,192672;422,418116;0,002367323;3;20051908;399,134199;922;417;505;484;429;3,9897;3,003;1,0164;0,004327;0,452278;0,547722;0,007;0,023411;0,0422;0,6566;0,0889;0,1212;21,585283;38,9084;605,3852;81,9658;51,9948;2,30545;121;599;202;0,131236;0,649675;0,219089;398;8;1,730551519;35,55305906;22,55299399
1246;Point;1296;2;0;1;0;0;0;0;0;0;0;NORTE;0,016222;4;0;0;0;1;107153,0088;101697,0839;1;20011705;663,610497;0,001506908;62,562125;469,820522;174,533606;663,610497;0,001506908;1;20011705;173,273273;577;261;316;318;256;32,9984;13,0048;26,9982;0,05719;0,45234;0,54766;0,0508;0,03405;0,0139;0,7295;0,13;0,2383;19,646954;8,0203;420,9215;75,01;61,0048;3,330213;112;365;100;0,194107;0,632582;0,17331;249;2;9,908795624;22,5240848;18,31858803
1247;Point;1297;2;0;1;0;0;0;0;0;0;0;NORTE;0,017025;4;0;0;0;1;107283,4979;101706,443;1;20011705;596,162244;0,001677396;64,197696;344,457277;203,866674;596,162244;0,001677396;1;20011705;173,273273;577;261;316;318;256;32,9984;13,0048;26,9982;0,05719;0,45234;0,54766;0,0508;0,03405;0,0139;0,7295;0,13;0,2383;19,646954;8,0203;420,9215;75,01;61,0048;3,330213;112;365;100;0,194107;0,632582;0,17331;249;2;9,908795624;22,5240848;18,31858803
425;Point;426;5;0;0;0;0;1;0;0;0;0;SUR;0,068275;1;1;0;0;0;103648,2427;99382,88607;1;20052207;684,22636;0,001461505;118,867016;917,151028;1194,106714;757,578568;0,001319995;0;20052207;229,971182;1596;722;874;891;724;23,9644;11,0048;14,9688;0,015015;0,452381;0,547619;0,0152;0,029754;0,0439;0,7109;0,1147;0,1188;47,487703;70,0644;1134,5964;183,0612;86,0112;6,932516;286;1070;240;0,179198;0,670426;0,150376;700;11;3,456811351;26,40617057;12,40692412
506;Point;507;9;0;0;0;0;0;0;0;0;1;NORTE;0,017633;3;0;0;1;0;99856,37101;99601,92687;1;20070906;991,27631;0,0010088;67,024034;435,654612;210,492889;1002,378849;0,000997627;1;20070906;253,693182;893;404;489;445;356;39,0176;0,9968;14,0175;0,043693;0,452408;0,547592;0,0028;0,033526;0,0279;0,753;0,0761;0,118;29,938727;24,9147;672,429;67,9573;42,008;3,521115;168;595;130;0,18813;0,666293;0,145577;342;6;11,08103541;19,29993766;11,93031185
529;Point;530;9;0;0;0;0;0;0;0;0;1;NORTE;0,017503;3;0;0;1;0;99979,16533;99647,00528;1;20070906;934,88621;0,001069649;67,121329;373,275079;223,490458;934,88621;0,001069649;1;20070906;253,693182;893;404;489;445;356;39,0176;0,9968;14,0175;0,043693;0,452408;0,547592;0,0028;0,033526;0,0279;0,753;0,0761;0,118;29,938727;24,9147;672,429;67,9573;42,008;3,521115;168;595;130;0,18813;0,666293;0,145577;342;6;11,08103541;19,29993766;11,93031185
973;Point;1023;6;0;0;0;0;0;1;0;0;0;NORTE;0,011262;4;0;0;0;1;102806,7582;100809,2036;1;20062007;794,119222;0,001259257;94,471654;533,89865;351,512783;794,119222;0,001259257;0;20062007;274,090909;603;273;330;315;254;0,9906;0;1,008;0,001643;0,452736;0,547264;0;0,027165;0,0267;0,6829;0,0912;0,1339;16,380308;16,1001;411,7887;54,9936;34,0106;2,197956;89;415;99;0,147595;0,688226;0,164179;254;0;0,450691461;25,02033708;15,47374015
1433;Point;1483;6;0;0;0;0;0;1;0;0;0;NORTE;0,010619;4;0;0;0;1;102750,6999;100805,5761;1;20062007;805,821103;0,00124097;98,606267;502,779582;347,115442;805,821103;0,00124097;0;20062007;274,090909;603;273;330;315;254;0,9906;0;1,008;0,001643;0,452736;0,547264;0;0,027165;0,0267;0,6829;0,0912;0,1339;16,380308;16,1001;411,7887;54,9936;34,0106;2,197956;89;415;99;0,147595;0,688226;0,164179;254;0;0,450691461;25,02033708;15,47374015
930;Point;980;6;0;0;0;0;0;1;0;0;0;NORTE;0,010269;3;0;0;1;0;102944,8995;100616,2568;0;20062104;580,623498;0,001722286;119,616618;535,167859;562,17469;580,623498;0,001722286;0;20062104;298,058252;614;278;336;353;262;5,0042;4,0086;0;0,00815;0,452769;0,547231;0,0153;0,021488;0,0401;0,6685;0,0879;0,1298;13,193386;24,6214;410,459;53,9706;34,0076;2,055027;99;414;101;0,161238;0,674267;0,164495;259;1;2,435101826;26,26272064;16,54849304
967;Point;1017;6;0;0;0;0;0;1;0;0;0;NORTE;0,010292;3;0;0;1;0;102928,0282;100694,4245;1;20062104;660,039984;0,00151506;39,671503;599,448661;482,40063;660,039984;0,00151506;0;20062104;298,058252;614;278;336;353;262;5,0042;4,0086;0;0,00815;0,452769;0,547231;0,0153;0,021488;0,0401;0,6685;0,0879;0,1298;13,193386;24,6214;410,459;53,9706;34,0076;2,055027;99;414;101;0,161238;0,674267;0,164495;259;1;2,435101826;26,26272064;16,54849304
920;Point;970;6;0;0;0;0;0;1;0;0;0;NORTE;0,009126;3;0;0;1;0;102822,3555;100594,6247;0;20062103;583,086133;0,001715012;120,049039;471,26346;566,124596;583,086133;0,001715012;0;20062103;273,138298;1027;465;562;564;454;50,9842;0;47,9964;0,049644;0,452775;0,547225;0;0,03992;0,0328;0,7325;0,0847;0,0661;40,998004;33,6856;752,2775;86,9869;30,0094;3,757761;180;704;143;0,175268;0,685492;0,139241;440;6;13,56770694;23,14859833;7,985978885
948;Point;998;6;0;0;0;0;0;1;0;0;0;NORTE;0,018803;3;0;0;1;0;102694,872;100618,1809;2;20062103;653,58845;0,001530015;59,57946;479,698147;524,97819;653,58845;0,001530015;1;20062103;273,138298;1027;465;562;564;454;50,9842;0;47,9964;0,049644;0,452775;0,547225;0;0,03992;0,0328;0,7325;0,0847;0,0661;40,998004;33,6856;752,2775;86,9869;30,0094;3,757761;180;704;143;0,175268;0,685492;0,139241;440;6;13,56770694;23,14859833;7,985978885
956;Point;1006;6;0;0;0;0;0;1;0;0;0;NORTE;0,009802;3;0;0;1;0;102805,5648;100671,7123;1;20062103;661,717974;0,001511218;41,324208;542,807556;487,431034;661,717974;0,001511218;0;20062103;273,138298;1027;465;562;564;454;50,9842;0;47,9964;0,049644;0,452775;0,547225;0;0,03992;0,0328;0,7325;0,0847;0,0661;40,998004;33,6856;752,2775;86,9869;30,0094;3,757761;180;704;143;0,175268;0,685492;0,139241;440;6;13,56770694;23,14859833;7,985978885
417;Point;418;9;0;0;0;0;0;0;0;0;1;NORTE;0,017525;3;0;0;1;0;99775,78001;99432,18914;1;20070904;922,983367;0,001083443;64,088599;542,491216;160,010943;983,264973;0,00101702;0;20070904;239,42029;826;374;452;478;415;10,0015;2,988;6,0228;0,012108;0,452785;0,547215;0,0072;0,031172;0,0415;0,7334;0,0702;0,1349;25,74813;34,279;605,7884;57,9852;55,9835;3,451189;126;556;144;0,152542;0,673123;0,174334;292;36;2,897986752;16,80151391;16,22151091
438;Point;439;9;0;0;0;0;0;0;0;0;1;NORTE;0,017043;3;0;0;1;0;99901,61004;99478,14719;1;20070904;872,15944;0,001146579;64,780067;547,477085;78,820262;896,128347;0,001115912;1;20070904;239,42029;826;374;452;478;415;10,0015;2,988;6,0228;0,012108;0,452785;0,547215;0,0072;0,031172;0,0415;0,7334;0,0702;0,1349;25,74813;34,279;605,7884;57,9852;55,9835;3,451189;126;556;144;0,152542;0,673123;0,174334;292;36;2,897986752;16,80151391;16,22151091
990;Point;1040;1;1;0;0;0;0;0;0;0;0;NORTE;0,016241;3;0;0;1;0;108234,3571;100877,2357;1;20012505;145,327107;0,006881029;65,135506;591,5723;132,067532;145,327107;0,006881029;1;20012505;139,473684;477;216;261;317;226;4,0002;0;3,0115;0,008386;0,45283;0,54717;0;0,025974;0,041;0,682;0,1132;0,1814;12,389612;19,557;325,314;53,9964;40,9964;3,420628;64;316;97;0,134172;0,662474;0,203354;215;5;1,169434385;15,78552242;11,9850507
1372;Point;1422;1;1;0;0;0;0;0;0;0;0;SUR;0,006082;2;0;1;0;0;108242,4434;100694,1259;0;20012505;14,297528;0,069942161;118,151812;607,779673;136,553526;40,239963;0,024850917;1;20012505;139,473684;477;216;261;317;226;4,0002;0;3,0115;0,008386;0,45283;0,54717;0;0,025974;0,041;0,682;0,1132;0,1814;12,389612;19,557;325,314;53,9964;40,9964;3,420628;64;316;97;0,134172;0,662474;0,203354;215;5;1,169434385;15,78552242;11,9850507
1398;Point;1448;1;1;0;0;0;0;0;0;0;0;NORTE;0,011886;2;0;1;0;0;108237,4028;100764,9967;1;20012505;37,632585;0,026572716;47,121906;592,992501;105,249709;41,266973;0,024232453;1;20012505;139,473684;477;216;261;317;226;4,0002;0;3,0115;0,008386;0,45283;0,54717;0;0,025974;0,041;0,682;0,1132;0,1814;12,389612;19,557;325,314;53,9964;40,9964;3,420628;64;316;97;0,134172;0,662474;0,203354;215;5;1,169434385;15,78552242;11,9850507
1089;Point;1139;1;1;0;0;0;0;0;0;0;0;NORTE;0,017251;3;0;0;1;0;107822,5506;101121,2126;0;20012203;230,111286;0,004345723;181,055948;228,371465;189,757555;230,111286;0,004345723;0;20012203;472,254335;817;370;447;461;371;76,0179;11,9833;73,0224;0,093045;0,452876;0,547124;0,0323;0,031686;0,0728;0,708;0,175;0,1968;25,887201;59,4776;578,436;142,975;73,0128;1,72791;149;570;98;0,182375;0,697674;0,119951;339;15;43,99413164;82,74447164;42,25497856
859;Point;909;5;0;0;0;0;1;0;0;0;0;NORTE;0,018791;3;0;0;1;0;103873,7922;100424,4739;2;20051807;281,876235;0,003547656;78,445167;506,606944;765,944651;281,876235;0,003547656;1;20051807;387,165775;724;328;396;370;309;0;0;0;0;0,453039;0,546961;0;0,037143;0,0149;0,748;0,0732;0,2848;26,891431;10,7876;541,552;52,9968;88,0032;1,872595;129;502;93;0,178177;0,69337;0,128453;299;5;0;28,30126108;46,99531933
1135;Point;1185;1;1;0;0;0;0;0;0;0;0;NORTE;0,016904;3;0;0;1;0;107951,5446;101249,5849;1;20012301;375,797398;0,002661008;63,562526;328,434077;302,042183;375,797398;0,002661008;0;20012301;179,056047;607;275;332;361;272;2,992;1,0064;1,0108;0,004929;0,453048;0,546952;0,0037;0,02551;0,0433;0,7231;0,1384;0,0956;15,484691;26,2831;438,9217;84,0088;26,0032;3,383168;90;416;101;0,14827;0,685338;0,166392;256;5;0,884378192;24,83140063;7,686050471
1172;Point;1222;1;1;0;0;0;0;0;0;0;0;NORTE;0,016923;4;0;0;0;1;107944,8994;101376,5919;1;20012301;409,527497;0,002441838;63,563849;351,919581;313,19795;409,527497;0,002441838;0;20012301;179,056047;607;275;332;361;272;2,992;1,0064;1,0108;0,004929;0,453048;0,546952;0,0037;0,02551;0,0433;0,7231;0,1384;0,0956;15,484691;26,2831;438,9217;84,0088;26,0032;3,383168;90;416;101;0,14827;0,685338;0,166392;256;5;0,884378192;24,83140063;7,686050471
1727;Point;1777;8;0;0;0;0;0;0;0;1;0;NORTE;0;3;0;0;1;0;101695,091;100573,2038;0;20061501;921,965198;0,00108464;34,250361;357,131737;453,075352;1190,962621;0,000839657;0;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1728;Point;1778;8;0;0;0;0;0;0;0;1;0;NORTE;0,000028;3;0;0;1;0;101741,7688;100575,7344;0;20061501;899,554025;0,001111662;59,27177;402,758061;453,867058;1153,12162;0,000867211;0;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1729;Point;1779;7;0;0;0;0;0;0;1;0;0;NORTE;0;3;0;0;1;0;101821,0189;100582,1887;0;20061501;865,216003;0,001155781;99,995257;451,628755;464,007124;1091,728214;0,000915979;0;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1731;Point;1781;7;0;0;0;0;0;0;1;0;0;NORTE;0;3;0;0;1;0;101820,8913;100583,5856;0;20061501;866,487107;0,001154085;98,783488;450,447783;462,633483;1092,654996;0,000915202;0;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1739;Point;1789;8;0;0;0;0;0;0;0;1;0;NORTE;0,01005;3;0;0;1;0;101762,4067;100619,0582;1;20061501;926,584861;0,001079232;35,95943;419,116601;414,196397;1160,818804;0,000861461;1;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1747;Point;1797;8;0;0;0;0;0;0;0;1;0;NORTE;0;4;0;0;0;1;101606,0349;100761,3985;1;20061501;1128,631361;0,000886029;0,041155;290,457194;276,677429;1371,144526;0,000729318;15;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1750;Point;1800;8;0;0;0;0;0;0;0;1;0;NORTE;0,022523;4;0;0;0;1;101705,2124;100715,742;2;20061501;1038,916555;0,000962541;75,971183;370,067472;311,029569;1264,614489;0,000790755;1;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
1751;Point;1801;8;0;0;0;0;0;0;0;1;0;NORTE;0,000798;4;0;0;0;1;101685,0519;100797,348;1;20061501;1119,572721;0,000893198;4,006296;377,258546;228,848074;1331,671673;0,000750936;15;20061501;202,108434;671;304;367;384;284;6,9864;1,988;4,992;0,010412;0,453055;0,546945;0,007;0,03858;0,037;0,683;0,073;0,1655;25,887348;24,827;458,293;48,983;47,002;3,321247;126;424;121;0,187779;0,631893;0,180328;280;2;2,103547252;14,74837614;14,15191342
550;Point;551;4;0;0;0;1;0;0;0;0;0;SUR;0,021057;1;1;0;0;0;105441,6904;99671,49806;0;20040608;634,53659;0,001575953;307,747578;417,442908;562,19232;634,53659;0,001575953;1;20040608;170,055453;920;417;503;356;317;53,0024;12,0143;54,0052;0,057611;0,453261;0,546739;0,0379;0,048808;0,0398;0,7176;0,1185;0,1136;44,903516;36,616;660,192;109,02;36,0112;5,402598;237;587;96;0,257609;0,638043;0,104348;292;9;9,8105393;20,17918046;6,665533878
620;Point;621;4;0;0;0;1;0;0;0;0;0;SUR;0,019511;1;1;0;0;0;105427,8619;99815,44248;0;20040608;490,138855;0,002040238;207,429556;334,730341;561,782995;490,138855;0,002040238;1;20040608;170,055453;920;417;503;356;317;53,0024;12,0143;54,0052;0,057611;0,453261;0,546739;0,0379;0,048808;0,0398;0,7176;0,1185;0,1136;44,903516;36,616;660,192;109,02;36,0112;5,402598;237;587;96;0,257609;0,638043;0,104348;292;9;9,8105393;20,17918046;6,665533878
626;Point;627;4;0;0;0;1;0;0;0;0;0;SUR;0,013537;1;1;0;0;0;105552,1884;99832,79831;0;20040608;491,505203;0,002034566;183,666861;224,338442;605,014622;491,505203;0,002034566;1;20040608;170,055453;920;417;503;356;317;53,0024;12,0143;54,0052;0,057611;0,453261;0,546739;0,0379;0,048808;0,0398;0,7176;0,1185;0,1136;44,903516;36,616;660,192;109,02;36,0112;5,402598;237;587;96;0,257609;0,638043;0,104348;292;9;9,8105393;20,17918046;6,665533878
666;Point;667;7;0;0;0;0;0;0;1;0;0;SUR;0,005766;2;0;1;0;0;102704,7936;99896,22903;1;20072208;21,835168;0,045797678;44,027227;242,336471;338,970861;41,958405;0,023833127;1;20072208;237,083333;569;258;311;275;235;1,9975;1,0105;0;0,003511;0,453427;0,546573;0,0043;0,031136;0,021;0,682;0,0703;0,1277;17,716117;11,949;388,058;40,0007;30,0095;2,394194;122;359;88;0,214411;0,630931;0,154657;229;3;0,834310002;16,70737626;12,53428085
735;Point;736;7;0;0;0;0;0;0;1;0;0;NORTE;0,013142;2;0;1;0;0;102674,213;100057,101;2;20072208;121,601757;0,008223565;43,919434;86,60908;344,000819;121,655527;0,008219931;1;20072208;237,083333;569;258;311;275;235;1,9975;1,0105;0;0,003511;0,453427;0,546573;0,0043;0,031136;0,021;0,682;0,0703;0,1277;17,716117;11,949;388,058;40,0007;30,0095;2,394194;122;359;88;0,214411;0,630931;0,154657;229;3;0,834310002;16,70737626;12,53428085
1326;Point;1376;7;0;0;0;0;0;0;1;0;0;NORTE;0,004976;2;0;1;0;0;102693,1382;99955,90388;1;20072208;18,654537;0,053606262;44,293193;182,959636;334,755459;19,7323;0,050678329;1;20072208;237,083333;569;258;311;275;235;1,9975;1,0105;0;0,003511;0,453427;0,546573;0,0043;0,031136;0,021;0,682;0,0703;0,1277;17,716117;11,949;388,058;40,0007;30,0095;2,394194;122;359;88;0,214411;0,630931;0,154657;229;3;0,834310002;16,70737626;12,53428085
767;Point;768;5;0;0;0;0;1;0;0;0;0;NORTE;0,009599;2;0;1;0;0;103546,8302;100171,7753;0;20052101;92,76432;0,010780007;112,384386;213,435677;1165,742168;316,00376;0,003164519;1;20052101;236,914601;860;390;470;512;378;11,9826;4,9896;9,984;0,013933;0,453488;0,546512;0,0132;0,027778;0,0425;0,7381;0,0779;0,0661;23,888891;36,55;634,766;66,994;24,9858;3,626474;151;581;128;0,175581;0,675581;0,148837;367;5;3,304201271;18,4735917;6,889832934
1916;Point;799;5;0;0;0;0;1;0;0;0;0;NORTE;0,016532;2;0;1;0;0;103419,6183;100187,9729;3;20052101;127,713519;0,007830025;55,6033;94,387524;1093,690325;444,222205;0,002251126;1;20052101;236,914601;860;390;470;512;378;11,9826;4,9896;9,984;0,013933;0,453488;0,546512;0,0132;0,027778;0,0425;0,7381;0,0779;0,0661;23,888891;36,55;634,766;66,994;24,9858;3,626474;151;581;128;0,175581;0,675581;0,148837;367;5;3,304201271;18,4735917;6,889832934
1927;Point;810;5;0;0;0;0;1;0;0;0;0;NORTE;0,01012;2;0;1;0;0;103533,1346;100244,7451;1;20052101;166,876092;0,00599247;38,144366;185,138494;1130,197624;347,454572;0,002878074;3;20052101;236,914601;860;390;470;512;378;11,9826;4,9896;9,984;0,013933;0,453488;0,546512;0,0132;0,027778;0,0425;0,7381;0,0779;0,0661;23,888891;36,55;634,766;66,994;24,9858;3,626474;151;581;128;0,175581;0,675581;0,148837;367;5;3,304201271;18,4735917;6,889832934
1603;Point;1653;9;0;0;0;0;0;0;0;0;1;NORTE;0,000008;3;0;0;1;0;99922,92465;99697,57475;1;20070908;1010,518378;0,000989591;0,003137;327,358164;280,338135;1010,518378;0,000989591;1;20070908;173,262032;972;441;531;469;397;19,0163;3,0172;14,0231;0,019564;0,453704;0,546296;0,0076;0,020213;0,0492;0,6857;0,0854;0,1209;19,646812;47,8224;666,5004;83,0088;47,9973;5,607066;154;605;213;0,158436;0,622428;0,219136;357;20;3,391488525;14,80432012;8,560145359
1613;Point;1663;9;0;0;0;0;0;0;0;0;1;NORTE;0,000026;3;0;0;1;0;100052,9623;99745,96061;1;20070908;951,87451;0,001050559;0,187169;284,393734;294,548084;951,87451;0,001050559;1;20070908;173,262032;972;441;531;469;397;19,0163;3,0172;14,0231;0,019564;0,453704;0,546296;0,0076;0,020213;0,0492;0,6857;0,0854;0,1209;19,646812;47,8224;666,5004;83,0088;47,9973;5,607066;154;605;213;0,158436;0,622428;0,219136;357;20;3,391488525;14,80432012;8,560145359
1627;Point;1677;9;0;0;0;0;0;0;0;0;1;NORTE;0,018321;4;0;0;0;1;99933,2183;99775,69639;1;20070908;1057,267383;0,000945835;69,507656;248,635495;239,138052;1057,267383;0,000945835;1;20070908;173,262032;972;441;531;469;397;19,0163;3,0172;14,0231;0,019564;0,453704;0,546296;0,0076;0,020213;0,0492;0,6857;0,0854;0,1209;19,646812;47,8224;666,5004;83,0088;47,9973;5,607066;154;605;213;0,158436;0,622428;0,219136;357;20;3,391488525;14,80432012;8,560145359
1634;Point;1684;9;0;0;0;0;0;0;0;0;1;NORTE;0,018303;4;0;0;0;1;100057,7855;99821,19412;2;20070908;1003,200198;0,00099681;66,472685;214,502089;224,547372;1003,200198;0,00099681;1;20070908;173,262032;972;441;531;469;397;19,0163;3,0172;14,0231;0,019564;0,453704;0,546296;0,0076;0,020213;0,0492;0,6857;0,0854;0,1209;19,646812;47,8224;666,5004;83,0088;47,9973;5,607066;154;605;213;0,158436;0,622428;0,219136;357;20;3,391488525;14,80432012;8,560145359
1639;Point;1689;9;0;0;0;0;0;0;0;0;1;NORTE;0,003837;4;0;0;0;1;99987,35223;99906,25991;0;20070908;1113,565655;0,000898016;105,637753;114,406928;121,792446;1113,565655;0,000898016;1;20070908;173,262032;972;441;531;469;397;19,0163;3,0172;14,0231;0,019564;0,453704;0,546296;0,0076;0,020213;0,0492;0,6857;0,0854;0,1209;19,646812;47,8224;666,5004;83,0088;47,9973;5,607066;154;605;213;0,158436;0,622428;0,219136;357;20;3,391488525;14,80432012;8,560145359
